,a,b
django__django-12155,1.4324402670577612,-1.1911548376083374
django__django-12193,1.2472211167472884,1.3655825853347778
django__django-12209,1.203459186557083,-0.9952103495597839
django__django-12262,0.8020088369446389,-1.0766628980636597
django__django-12273,1.5133555135324508,3.057765483856201
django__django-12276,1.2812007544117456,-0.8546931147575378
django__django-12304,1.4689288984764373,1.1720619201660156
django__django-12308,0.3158517657463476,0.25899896025657654
django__django-12325,1.250078080097094,1.0744845867156982
django__django-12406,1.5850864844091213,3.0275495052337646
django__django-12419,1.5287733565181414,-4.262714862823486
django__django-12663,0.9574741619146505,1.3183865547180176
django__django-12708,2.0715648066365198,0.14673370122909546
django__django-12713,0.871190587728489,-1.276762843132019
django__django-12741,1.8333574503243704,-2.4704108238220215
django__django-12754,1.7615567440559377,-0.06679338216781616
django__django-12774,0.7453563887634106,1.1905746459960938
django__django-12858,1.83628851351632,0.07801274210214615
django__django-12965,1.173223176321273,1.4519376754760742
django__django-13012,0.9909763006926695,1.073239803314209
django__django-13023,1.892944560948349,0.05228356271982193
django__django-13028,0.5644343929142241,0.21982280910015106
django__django-13033,0.9881600774497967,0.9977344870567322
django__django-13089,1.1847902822859624,-1.3072799444198608
django__django-13109,0.43357388397665975,-1.1318806409835815
django__django-13112,1.2189750165280016,3.1334898471832275
django__django-13121,1.7260065739640904,0.0855049192905426
django__django-13128,1.578209521324179,0.3088502287864685
django__django-13158,2.235047452263837,-0.01200433261692524
django__django-13195,1.349964066645275,3.2306220531463623
django__django-13212,1.5313308730029929,3.1119298934936523
django__django-13279,1.6682610754026983,0.09746670722961426
django__django-13297,1.3400569622510674,1.1463552713394165
django__django-13315,0.540757233866547,-1.0139379501342773
django__django-13343,0.5027032281436752,0.5096988677978516
django__django-13344,1.3175308265719468,3.409104347229004
django__django-13346,1.1501755377391378,1.4733350276947021
django__django-13363,1.648050557139182,-2.376950263977051
django__django-13401,0.8075435048037369,-0.8118846416473389
django__django-13406,2.1033415475396304,-0.8918401002883911
django__django-13410,0.3398004570460471,-2.0797061920166016
django__django-13417,0.42477977409025497,0.5294840931892395
django__django-13449,1.8976218725165135,0.02211080864071846
django__django-13512,2.5972487026580224,-0.12342510372400284
django__django-13513,1.443717501484822,3.052678108215332
django__django-13516,2.4216182409862723,-0.04877319186925888
django__django-13551,1.1587809534100124,-1.2902460098266602
django__django-13568,0.7851730059843449,1.7986876964569092
django__django-13569,1.2180739722672211,1.1366384029388428
django__django-13590,1.9484248454078026,-0.08071793615818024
django__django-13658,0.6104808589902465,-2.0690226554870605
django__django-13670,1.2838901310508004,-2.9973340034484863
django__django-13741,0.5068920951872269,-1.9385887384414673
django__django-13786,0.49001457860240333,0.31517115235328674
django__django-13794,1.5463284406196012,3.0576858520507812
django__django-13807,2.603286413412862,-0.12487488240003586
django__django-13809,0.46261377228124584,1.270174264907837
django__django-13810,1.3890052727884585,0.7969616651535034
django__django-13820,1.3356250910406346,-1.114508867263794
django__django-13821,1.681173347122592,-0.7448793053627014
django__django-13837,0.8069705723834051,-1.2658575773239136
django__django-13925,0.8364036920884127,1.4576460123062134
django__django-13933,1.6552436386333917,-1.1027908325195312
django__django-13964,1.6696473927075757,1.5354901552200317
django__django-14007,0.6980732722353303,0.178126260638237
django__django-14011,1.4821665724485429,2.8822245597839355
django__django-14017,1.533842932458856,-1.1448239088058472
django__django-14034,1.5592229860989368,3.177837610244751
django__django-14053,0.5254335743625673,0.8748009204864502
django__django-14089,0.6956468812568808,-2.4656455516815186
django__django-14122,0.5954885062642601,-2.4965062141418457
django__django-14140,1.2021977099620158,1.3145607709884644
django__django-14155,1.484050512158758,3.1189632415771484
django__django-14170,0.9674565063360432,3.28994083404541
django__django-14238,1.5924527008618858,-1.5019161701202393
django__django-14311,1.0512629943864586,-0.6393036246299744
django__django-14315,1.4443504685847222,3.088989019393921
django__django-14349,1.7967229841497665,0.007406962104141712
django__django-14351,0.6639274837578224,1.5082632303237915
django__django-14373,1.536155923225206,-4.226681709289551
django__django-14376,1.5142751871233286,3.2024457454681396
django__django-14404,1.4491485540224605,3.177868604660034
django__django-14434,0.6899945725648433,0.15997497737407684
django__django-14493,1.4025386644198998,-1.0349196195602417
django__django-14500,0.9250421577976814,-0.7207969427108765
django__django-14534,0.9755501776973069,1.4613795280456543
django__django-14539,1.0429782594914314,-0.8469498753547668
django__django-14559,0.8275363700782384,1.3405317068099976
django__django-14580,0.7116044585103979,-1.9705239534378052
django__django-14608,1.1499970665504957,-1.063377022743225
django__django-14631,1.2234488609870506,1.4078892469406128
django__django-14672,1.3986833003808152,-1.0750644207000732
django__django-14725,1.6078845146902259,2.9563043117523193
django__django-14752,1.1407022030296843,-4.365384101867676
django__django-14765,1.062762594388744,-4.459076404571533
django__django-14771,1.2897583189245052,1.184393286705017
django__django-14787,1.943679195899289,0.10693073272705078
django__django-14792,1.4207835821274575,3.0422565937042236
django__django-14855,1.8417601310586154,-2.2740049362182617
django__django-14915,1.7755836117158328,-2.416281223297119
django__django-14999,0.7754763713516447,1.7087266445159912
django__django-15022,1.1740263122625032,-0.8272534012794495
django__django-15037,0.8288486285394241,1.6863539218902588
django__django-15098,1.5206106035983167,3.1980702877044678
django__django-15103,0.789426327680821,-3.229297399520874
django__django-15104,1.8087319781568145,-2.1415042877197266
django__django-15127,1.8391231900388412,3.2374989986419678
django__django-15128,0.28309347106744465,-0.38983994722366333
django__django-15161,1.8394380464442597,-0.20676223933696747
django__django-15252,1.4866821621380666,3.15548038482666
django__django-15268,1.4462903877689186,0.08181418478488922
django__django-15277,1.5916476237090973,-1.1787159442901611
django__django-15278,1.965858312703538,0.03555948659777641
django__django-15280,1.691153887116842,3.2724404335021973
django__django-15315,0.8398438245197085,-2.386404275894165
django__django-15368,1.8537196374083444,-2.2408502101898193
django__django-15375,0.888464402833631,0.8075000643730164
django__django-15380,0.9282816389976296,-1.0214354991912842
django__django-15382,1.4202421228304196,0.1980278193950653
django__django-15467,1.3980313477093738,-4.4894280433654785
django__django-15499,1.963494571949128,-0.09625353664159775
django__django-15503,1.0985069264402758,3.6632349491119385
django__django-15525,0.9148871174164297,-1.0412665605545044
django__django-15554,1.6999369971260045,3.2869532108306885
django__django-15561,0.7637030437942701,-0.7970755696296692
django__django-15563,0.4332584555289898,1.3497365713119507
django__django-15569,1.0582508359601688,-4.272003173828125
django__django-15572,0.532569709522878,-2.1983444690704346
django__django-15629,1.8055912184133878,3.08624529838562
django__django-15695,1.5480257761854472,3.132427930831909
django__django-15731,1.0845516838321712,-1.0480235815048218
django__django-15732,1.3142521225898265,3.3509016036987305
django__django-15741,1.4824861030059149,-1.138917326927185
django__django-15814,1.925048830669604,0.2535952031612396
django__django-15851,1.305206422947964,-3.897883653640747
django__django-15863,1.639381377932264,-0.7838448882102966
django__django-15916,1.0353693059124254,0.8889175653457642
django__django-15930,0.9712530210751561,1.0109639167785645
django__django-15957,1.0715193196776562,3.110790491104126
django__django-15973,1.7500088713033426,3.041747570037842
django__django-15987,0.5034464510184311,0.155298113822937
django__django-16032,2.0069216817158875,0.04490967094898224
django__django-16082,1.8342965954981876,-2.2288453578948975
django__django-16100,0.9872457625837521,1.0810942649841309
django__django-16116,1.824017735489699,0.0456218421459198
django__django-16136,1.264618758827459,-2.423442840576172
django__django-16139,0.5153826669728176,0.1997022032737732
django__django-16145,1.8655567509973776,-2.3213751316070557
django__django-16255,1.4932720424679946,-3.968238115310669
django__django-16256,1.7524994464493076,3.011786699295044
django__django-16263,1.5259440884914972,3.333042621612549
django__django-16315,0.8718785025538588,0.3053588569164276
django__django-16333,0.59098977015861,-0.1555802971124649
django__django-16429,0.48657167151215647,-2.2990846633911133
django__django-16454,1.0951856398632602,1.4456840753555298
django__django-16485,2.054842183233471,-2.169107675552368
django__django-16493,0.5047301959537663,-2.3397507667541504
django__django-16502,1.5260082119542784,3.171900749206543
django__django-16527,0.607606141235542,-2.017176628112793
django__django-16560,1.4404167872165072,2.9674060344696045
django__django-16569,1.8566281431366438,-3.9118683338165283
django__django-16595,1.6083372663112996,-2.3107316493988037
django__django-16612,1.4725951030352857,-1.0415804386138916
django__django-16631,1.7705984789313747,3.225731611251831
django__django-16642,0.8979823138100279,1.1035667657852173
django__django-16661,1.3992212942953708,3.1961047649383545
django__django-16662,0.4793395695490844,-0.9337645173072815
django__django-16667,1.8790401481001433,3.037957191467285
django__django-16801,1.4292093341589012,-1.1378670930862427
django__django-16819,2.9633186048729954,-2.50158953666687
django__django-16877,0.48336530142845646,1.6120792627334595
django__django-16899,2.2238759923562412,0.33570581674575806
django__django-16901,0.9717872539873966,-1.0039830207824707
django__django-16938,1.2671381458646747,3.233987808227539
django__django-16950,1.6857183990518605,2.9979028701782227
django__django-17029,2.143112315897543,-0.10940905660390854
django__django-17084,0.9718006469712196,1.0615485906600952
django__django-17087,1.0829012139840166,-1.0787276029586792
django__django-7530,0.40990583281203946,-4.644742012023926
django__django-9296,0.7196681987498382,-1.0738602876663208
matplotlib__matplotlib-13989,1.6354081355758918,-2.3363451957702637
matplotlib__matplotlib-14623,1.9711858169688143,0.03986396640539169
matplotlib__matplotlib-20488,1.8779258593942507,3.1542317867279053
matplotlib__matplotlib-20676,0.49200281797105294,0.36144882440567017
matplotlib__matplotlib-20826,2.0528785727063563,2.9965388774871826
matplotlib__matplotlib-20859,1.4973713540257383,-2.739518880844116
matplotlib__matplotlib-21568,1.7534664636730037,3.0915029048919678
matplotlib__matplotlib-22719,1.2826384157868735,3.4399871826171875
matplotlib__matplotlib-22865,1.3423921028786823,2.850889205932617
matplotlib__matplotlib-22871,0.8586347726324473,1.800763726234436
matplotlib__matplotlib-23299,1.1853633881406591,2.9717235565185547
matplotlib__matplotlib-23314,1.868232260677623,-2.3930041790008545
matplotlib__matplotlib-23412,1.526651733197677,-4.084884166717529
matplotlib__matplotlib-23476,1.0519319123952238,1.5777212381362915
matplotlib__matplotlib-24026,0.4807126482087386,-0.4913853704929352
matplotlib__matplotlib-24149,1.924243052589585,-2.395643949508667
matplotlib__matplotlib-24177,1.6451865561042545,3.133817195892334
matplotlib__matplotlib-24570,0.3337780353296455,-0.7972222566604614
matplotlib__matplotlib-24627,0.7825100047408562,-0.9358681440353394
matplotlib__matplotlib-24637,0.4889037483484897,-2.6497433185577393
matplotlib__matplotlib-24870,1.944990159115041,3.102198362350464
matplotlib__matplotlib-24970,1.5917805889948011,-2.3186542987823486
matplotlib__matplotlib-25122,1.3492693974562797,-2.5532829761505127
matplotlib__matplotlib-25287,1.1747182078826652,-0.9328484535217285
matplotlib__matplotlib-25311,0.6624256619804022,-0.9334897398948669
matplotlib__matplotlib-25332,1.7374740416105083,0.11633650213479996
matplotlib__matplotlib-25479,1.4513120287083565,3.109616994857788
matplotlib__matplotlib-25775,1.1844881597502892,1.0745946168899536
matplotlib__matplotlib-25960,1.484879357952832,3.2957146167755127
matplotlib__matplotlib-26113,1.2201009501901445,-1.1374984979629517
matplotlib__matplotlib-26208,1.1968344631745542,3.476145029067993
matplotlib__matplotlib-26291,1.1540518244609408,1.0311919450759888
matplotlib__matplotlib-26342,1.5808786211178345,-1.577587366104126
matplotlib__matplotlib-26466,1.406840168738094,3.030980348587036
mwaskom__seaborn-3069,1.5728331304106564,2.9596147537231445
mwaskom__seaborn-3187,2.290523952211792,3.260193347930908
pallets__flask-5014,0.563238176498453,-2.150174617767334
psf__requests-1142,0.6193048396049776,-0.9765624403953552
psf__requests-1724,1.3735991751826322,3.1087892055511475
psf__requests-1766,1.1297246094108029,3.1014370918273926
psf__requests-1921,1.6163139642281759,3.110466718673706
psf__requests-2317,1.6054186427180888,3.3206300735473633
psf__requests-2931,1.0852491697090083,3.052687883377075
psf__requests-5414,1.3849833167524908,2.9447643756866455
psf__requests-6028,1.1166909314842197,3.405703067779541
pydata__xarray-2905,0.44185659381225206,-0.8025050759315491
pydata__xarray-3095,1.8455663106200495,-0.9513927102088928
pydata__xarray-3151,1.38595458590726,-0.8984806537628174
pydata__xarray-3305,0.8070280168907187,1.4435690641403198
pydata__xarray-3677,1.445983054272146,-2.3627288341522217
pydata__xarray-3993,1.5200554721577628,0.055170938372612
pydata__xarray-4075,1.2205469005732863,-4.119685649871826
pydata__xarray-4094,1.8646044904882313,-2.3482019901275635
pydata__xarray-4356,0.33729186509144343,-2.298258066177368
pydata__xarray-4629,1.8892923393962517,-2.400735855102539
pydata__xarray-4687,1.494229385688905,3.4467837810516357
pydata__xarray-4695,0.6443357807989039,0.15520010888576508
pydata__xarray-4966,1.3380883667591044,-2.7336206436157227
pydata__xarray-6461,1.370532370472027,-1.2035959959030151
pydata__xarray-6599,1.1921730666266486,1.1098926067352295
pydata__xarray-6721,1.576200037974447,-2.3572096824645996
pydata__xarray-6744,0.31537367807191724,0.17524397373199463
pydata__xarray-6938,1.6399736362416828,2.854804039001465
pydata__xarray-6992,1.7313652518449212,2.908841133117676
pydata__xarray-7229,1.5964260586305192,3.1750307083129883
pydata__xarray-7233,2.235432488940903,-2.293884515762329
pydata__xarray-7393,1.550812560686109,-1.1582903861999512
pylint-dev__pylint-4551,1.5088916933273298,2.86545991897583
pylint-dev__pylint-4604,1.719854656456001,3.0320305824279785
pylint-dev__pylint-4661,1.9341783896752758,3.1220643520355225
pylint-dev__pylint-4970,0.7806151123791032,1.1010137796401978
pylint-dev__pylint-6386,1.2900513635083712,2.9163620471954346
pylint-dev__pylint-6528,1.284068850398568,1.0125881433486938
pylint-dev__pylint-6903,1.3156811907195463,-1.1744413375854492
pylint-dev__pylint-7080,0.6497180519863884,1.364198088645935
pylint-dev__pylint-7277,1.689087125385614,-4.346359729766846
pylint-dev__pylint-8898,1.02225082565115,1.1946667432785034
pytest-dev__pytest-10051,1.0184357121440495,1.3940328359603882
pytest-dev__pytest-10081,2.221537391309156,-2.307636260986328
pytest-dev__pytest-10356,1.8870899472773948,3.1696348190307617
pytest-dev__pytest-5262,0.8223531607357654,-0.9532644152641296
pytest-dev__pytest-5631,1.1809266566278382,-4.193589210510254
pytest-dev__pytest-5787,1.3092537785834595,3.0090997219085693
pytest-dev__pytest-5809,1.4216142065505895,-0.986058235168457
pytest-dev__pytest-5840,1.4604082527099163,3.2628698348999023
pytest-dev__pytest-6197,1.2427796729400775,0.9450202584266663
pytest-dev__pytest-6202,0.6994346103799548,-1.95021390914917
pytest-dev__pytest-7205,0.4769345849196649,-0.6025352478027344
pytest-dev__pytest-7236,1.8405178693692068,-0.1610185205936432
pytest-dev__pytest-7324,1.3352813020398848,1.100400686264038
pytest-dev__pytest-7432,0.7459307806775629,-1.3401169776916504
pytest-dev__pytest-7490,0.9545033159758312,-1.0517195463180542
pytest-dev__pytest-7521,2.0378073989660352,-2.1357548236846924
pytest-dev__pytest-7571,2.4341939010880274,-0.1173768937587738
pytest-dev__pytest-7982,1.476140102590652,-4.287684440612793
pytest-dev__pytest-8399,2.2384041636409275,-2.354576587677002
scikit-learn__scikit-learn-10297,1.4782557161286276,-1.1191105842590332
scikit-learn__scikit-learn-10844,1.3297621026258695,-1.4521960020065308
scikit-learn__scikit-learn-10908,0.6035955143444072,0.14622388780117035
scikit-learn__scikit-learn-11310,1.436791556725533,-1.1916242837905884
scikit-learn__scikit-learn-11578,1.1969269371944895,-4.357748508453369
scikit-learn__scikit-learn-12585,1.459739144293212,-1.406339168548584
scikit-learn__scikit-learn-12682,0.6209841824876441,0.26496416330337524
scikit-learn__scikit-learn-12973,1.7770599609243447,3.366023063659668
scikit-learn__scikit-learn-13124,1.2628095891992612,1.2905420064926147
scikit-learn__scikit-learn-13135,0.4511741936493313,-2.348320960998535
scikit-learn__scikit-learn-13142,0.8646125872004796,-1.1339842081069946
scikit-learn__scikit-learn-13328,1.775055054415077,-2.5095791816711426
scikit-learn__scikit-learn-13439,1.3969193458793134,-4.11781120300293
scikit-learn__scikit-learn-13496,1.2813484538322948,-2.4037020206451416
scikit-learn__scikit-learn-13779,1.5682357965645441,-2.4883413314819336
scikit-learn__scikit-learn-14053,1.0402397732349942,-0.9712302684783936
scikit-learn__scikit-learn-14087,2.152063521542674,0.09759081900119781
scikit-learn__scikit-learn-14141,1.3558998012225674,-2.3941586017608643
scikit-learn__scikit-learn-14496,1.3987881812836505,-2.289731502532959
scikit-learn__scikit-learn-14629,0.9498180119508253,1.420676827430725
scikit-learn__scikit-learn-14710,1.897727178127565,1.664155125617981
scikit-learn__scikit-learn-14894,1.3889276996322661,-0.5859905481338501
scikit-learn__scikit-learn-14983,1.5538160646846755,0.20262101292610168
scikit-learn__scikit-learn-15100,0.993203417315932,3.183795928955078
scikit-learn__scikit-learn-25102,0.3417306668196209,-0.6456516981124878
scikit-learn__scikit-learn-25232,2.157951595286384,0.0953744575381279
scikit-learn__scikit-learn-25747,1.8804981632318747,3.296895980834961
scikit-learn__scikit-learn-25931,1.0810883950190697,-0.4960479736328125
scikit-learn__scikit-learn-25973,1.2484637366014795,-0.954719603061676
scikit-learn__scikit-learn-26194,1.21493274638539,3.4494822025299072
scikit-learn__scikit-learn-26323,1.4823907181540021,-1.0421139001846313
scikit-learn__scikit-learn-9288,0.6184834147062713,-2.2364087104797363
sphinx-doc__sphinx-10323,1.3959522077760507,0.9755558967590332
sphinx-doc__sphinx-10435,1.5111068460296844,2.900996446609497
sphinx-doc__sphinx-10449,1.8729286625607244,0.18123608827590942
sphinx-doc__sphinx-10466,1.161605433191579,-0.9299902319908142
sphinx-doc__sphinx-10614,1.7642442994830394,3.2899460792541504
sphinx-doc__sphinx-10673,1.1817555457318043,1.065505027770996
sphinx-doc__sphinx-11445,1.124336244861284,1.1777129173278809
sphinx-doc__sphinx-11510,1.4264011641609968,2.7584903240203857
sphinx-doc__sphinx-7440,1.1613273238326254,0.9844299554824829
sphinx-doc__sphinx-7454,1.027368944002151,1.243411898612976
sphinx-doc__sphinx-7462,1.5915018158263965,3.0067176818847656
sphinx-doc__sphinx-7590,1.3332581327624367,3.3073666095733643
sphinx-doc__sphinx-7748,1.6394891119780621,2.9110562801361084
sphinx-doc__sphinx-7757,0.8346490203328563,-0.7312547564506531
sphinx-doc__sphinx-7889,1.36091106249745,-0.9896537661552429
sphinx-doc__sphinx-7910,0.3617796992138503,-0.8532822728157043
sphinx-doc__sphinx-7985,1.6017209806011643,3.170867443084717
sphinx-doc__sphinx-8035,1.0995999306408633,1.470996379852295
sphinx-doc__sphinx-8056,1.5303256326666077,3.199619770050049
sphinx-doc__sphinx-8120,1.6206713523358889,-3.9967737197875977
sphinx-doc__sphinx-8265,0.6027223707501744,1.8926876783370972
sphinx-doc__sphinx-8269,1.5486357056120144,3.3633477687835693
sphinx-doc__sphinx-8459,1.4807717912921385,0.053528741002082825
sphinx-doc__sphinx-8475,1.5974998564790666,3.0949649810791016
sphinx-doc__sphinx-8548,1.0418145955877234,3.330437660217285
sphinx-doc__sphinx-8551,1.2424438232414496,-1.092955470085144
sphinx-doc__sphinx-8593,1.766590968492881,0.13276295363903046
sphinx-doc__sphinx-8595,1.4242600527927496,3.058309555053711
sphinx-doc__sphinx-8621,2.2645089976666797,0.06556796282529831
sphinx-doc__sphinx-8638,1.8188168274844525,2.923537015914917
sphinx-doc__sphinx-8721,0.9352819731574499,-0.9862962961196899
sphinx-doc__sphinx-9229,1.5012090725965992,3.055739641189575
sphinx-doc__sphinx-9230,1.6052951589959066,3.0362095832824707
sphinx-doc__sphinx-9258,1.6877921048111653,3.240399122238159
sphinx-doc__sphinx-9281,0.6866537042873678,0.08338860422372818
sphinx-doc__sphinx-9320,1.2958205931954454,-4.006409645080566
sphinx-doc__sphinx-9367,1.9490785637893644,-2.413280487060547
sphinx-doc__sphinx-9461,1.714366977842854,2.958265781402588
sphinx-doc__sphinx-9591,1.7975137188853074,3.04919695854187
sphinx-doc__sphinx-9602,1.891900059277346,3.23980712890625
sphinx-doc__sphinx-9658,0.6076048012395358,0.2055705189704895
sphinx-doc__sphinx-9673,1.7761303234685557,0.19863110780715942
sphinx-doc__sphinx-9698,1.35452913550865,-0.8261424899101257
sphinx-doc__sphinx-9711,1.321551333222688,3.1806907653808594
sympy__sympy-11618,2.0430444258947777,-2.061370849609375
sympy__sympy-12096,1.6365798985946125,-2.1679184436798096
sympy__sympy-12419,1.6510388612420368,-0.032844994217157364
sympy__sympy-12481,1.1886017047914814,-0.9628855586051941
sympy__sympy-12489,1.2434610759486129,3.3410449028015137
sympy__sympy-13031,1.932030306188115,3.015169620513916
sympy__sympy-13091,1.3099908170414236,3.3069772720336914
sympy__sympy-13372,1.8198828093615094,0.0465356707572937
sympy__sympy-13480,1.4911050753347201,-3.9480443000793457
sympy__sympy-13551,0.6843325717187045,1.7996020317077637
sympy__sympy-13615,1.8424312131155713,3.15250301361084
sympy__sympy-13647,1.608372976186087,-2.375075101852417
sympy__sympy-13757,0.8798273098376208,-1.0648430585861206
sympy__sympy-13798,1.3364093549639757,0.8738491535186768
sympy__sympy-13852,1.1298045663134828,3.490100622177124
sympy__sympy-13877,0.8366190497329021,1.0599168539047241
sympy__sympy-13878,1.6269600286402448,3.31064510345459
sympy__sympy-13974,1.2471777957646497,3.5012786388397217
sympy__sympy-14248,1.6011268854637541,2.9911811351776123
sympy__sympy-14531,1.7214430849423958,0.07311829924583435
sympy__sympy-14711,1.738923160607698,-2.446910858154297
sympy__sympy-14976,2.430765392050544,0.020153425633907318
sympy__sympy-15017,1.619545972201849,-2.2743844985961914
sympy__sympy-15345,0.5112232057759315,0.7816410064697266
sympy__sympy-15349,1.0699974881652756,-0.7952409982681274
sympy__sympy-15599,0.5040711194034977,1.402122139930725
sympy__sympy-15809,1.9750537958116998,-2.3820791244506836
sympy__sympy-15875,0.7517986418612377,1.549203872680664
sympy__sympy-15976,1.1104453030074088,3.935656785964966
sympy__sympy-16450,1.681039377386186,-4.32904052734375
sympy__sympy-16597,1.5472079767901699,3.1735124588012695
sympy__sympy-16766,2.523017259794511,0.07668345421552658
sympy__sympy-16792,0.6189278466422644,-0.20490503311157227
sympy__sympy-16886,1.0109364931310545,-4.1264119148254395
sympy__sympy-17139,0.9906619592602766,-1.04060697555542
sympy__sympy-17318,0.3312037295039427,1.7566488981246948
sympy__sympy-17630,0.9707149250286097,3.235384941101074
sympy__sympy-17655,0.8614989782931748,1.4860018491744995
sympy__sympy-18189,2.069733989701733,-2.0106468200683594
sympy__sympy-18199,1.5596469290700314,3.246013879776001
sympy__sympy-18211,0.8521926296596328,1.2477105855941772
sympy__sympy-18698,0.4329612175091686,1.825905442237854
sympy__sympy-18763,0.45455099352020656,1.3305232524871826
sympy__sympy-19040,1.569057088370996,0.13280627131462097
sympy__sympy-19346,2.040220834997842,-2.354088068008423
sympy__sympy-19495,1.3307899470102904,-2.2535643577575684
sympy__sympy-19637,2.1006706300422486,-2.322126626968384
sympy__sympy-19783,1.5079256301547272,-0.020616188645362854
sympy__sympy-19954,1.056088131589686,-2.6398284435272217
sympy__sympy-20154,1.8463482769660038,-2.1015069484710693
sympy__sympy-20428,1.0815255333610172,3.291433334350586
sympy__sympy-20438,1.697517681300158,2.821626901626587
sympy__sympy-20590,0.5234328977228477,-0.882948637008667
sympy__sympy-20801,1.4335670869088315,-1.1141695976257324
sympy__sympy-20916,1.528742512034722,3.128190279006958
sympy__sympy-21379,1.1362056553577866,1.4347258806228638
sympy__sympy-21596,1.5733884518992673,2.8411474227905273
sympy__sympy-21612,1.4810263575396077,2.887322425842285
sympy__sympy-21847,1.4476094177128638,-1.291759967803955
sympy__sympy-21930,1.462467496963851,2.816169261932373
sympy__sympy-22080,1.5867042619957603,3.215092897415161
sympy__sympy-22456,0.6241121274859139,-2.277350902557373
sympy__sympy-22714,1.792392870097541,-2.082064628601074
sympy__sympy-22914,1.3852299611345449,-3.941470146179199
sympy__sympy-23262,0.5560476719435818,0.5326934456825256
sympy__sympy-23413,1.4503125057286577,3.029475688934326
sympy__sympy-23534,0.8520616276571396,-1.0723830461502075
sympy__sympy-23824,2.8006791099257704,0.009376198053359985
sympy__sympy-23950,0.42842095037348776,-1.8894115686416626
sympy__sympy-24066,1.9369347653418105,3.0912022590637207
