,a,b
django__django-11400,2.0002052927414713,5.040121078491211
django__django-11433,1.8314478531025749,2.019423246383667
django__django-11451,0.9694793223923595,-1.6913021802902222
django__django-11477,1.3178583806378916,4.708376407623291
django__django-11490,1.2053442117281692,0.6426376700401306
django__django-11532,0.4578335255056129,0.5463427305221558
django__django-11551,1.7278219874608223,-2.2803597450256348
django__django-11555,1.053921802308425,0.8388004302978516
django__django-11603,1.628659227567432,-3.409696102142334
django__django-11728,1.5076226772300585,2.4260692596435547
django__django-11734,1.551377537720492,3.774453639984131
django__django-11740,1.7264328501848163,-0.5071167349815369
django__django-11749,2.04758729038459,-0.7142227292060852
django__django-11790,0.38866161958785267,4.117697238922119
django__django-11815,0.7468565646180979,-1.1827335357666016
django__django-11820,1.6899401793037945,4.036909580230713
django__django-11848,0.432814403424046,1.7307277917861938
django__django-11880,2.4791995316100843,-2.1904091835021973
django__django-11885,1.3919898674180151,2.199500799179077
django__django-11951,1.4250087892767007,-2.0509772300720215
django__django-11964,0.6228335735289033,2.145209550857544
django__django-11999,1.5328397433364727,-1.7054563760757446
django__django-12039,1.0512639147079226,-0.1221768707036972
django__django-12050,2.28819682304514,-1.810451865196228
django__django-12125,0.9636594129387273,0.07296432554721832
django__django-12143,1.2343357219081272,-2.558891534805298
django__django-12155,1.0293033870607118,-4.146836757659912
django__django-12193,0.6261924432730627,0.27716267108917236
django__django-12209,1.4524159918621256,-1.5728739500045776
django__django-12262,1.5059004810744945,-0.6732013821601868
django__django-12273,0.9269898938659415,2.76806902885437
django__django-12276,1.646667105862623,-1.84250009059906
django__django-12304,2.38533559163556,-0.37779349088668823
django__django-12308,0.45832867917008474,2.758009195327759
django__django-12325,0.6266466727947753,3.4424614906311035
django__django-12406,1.9209686950111897,5.166059494018555
django__django-12419,1.0300323446878963,-3.209144115447998
django__django-12663,1.548485162037587,0.24743227660655975
django__django-12708,1.7921562463251182,-0.5468697547912598
django__django-12713,1.141714172977645,-1.6764339208602905
django__django-12741,1.357491595320528,-1.1088517904281616
django__django-12754,2.5484409670511914,0.25738903880119324
django__django-12774,1.9535239170860537,0.32042935490608215
django__django-12858,1.8600524642058884,-0.7945908308029175
django__django-12965,2.278824042830954,0.6646764278411865
django__django-13012,1.3900808150636204,-0.7824352979660034
django__django-13023,1.0072196231591286,0.14302866160869598
django__django-13028,1.4595246872184586,-1.4876130819320679
django__django-13033,2.1375513805920803,-0.09077052772045135
django__django-13089,1.6118620296721884,-2.6445412635803223
django__django-13109,1.3744452235307003,-2.7967565059661865
django__django-13112,2.2322738189004845,0.5305311679840088
django__django-13121,1.6333241680591326,0.20254503190517426
django__django-13128,2.4112744957898955,0.4144941568374634
django__django-13158,1.7133410486695542,-0.34225812554359436
django__django-13195,1.778724759597667,3.4805431365966797
django__django-13212,1.8873666667061058,5.075006484985352
django__django-13279,1.6657920164678137,-0.7186005115509033
django__django-13297,1.9045096694874013,0.3483833074569702
django__django-13315,1.1095564189684517,-0.5784645676612854
django__django-13343,1.1105237630214406,-1.4240353107452393
django__django-13344,1.843644216614658,3.758697986602783
django__django-13346,1.905542278579618,0.3671356439590454
django__django-13363,1.75311731467341,-2.257873058319092
django__django-13401,0.9769627820091267,-0.8922127485275269
django__django-13406,1.0095062564523536,0.33993595838546753
django__django-13410,1.0824400910918401,-2.6505541801452637
django__django-13417,1.6581701165578335,-1.542332410812378
django__django-13449,2.2027635410180455,-0.24328885972499847
django__django-13512,1.2029631561102754,0.8764116168022156
django__django-13513,1.90797192172015,5.107112407684326
django__django-13516,2.0706039010654655,-1.657768964767456
django__django-13551,1.2469322828749325,0.08645334094762802
django__django-13568,1.4426147327822312,0.4606475532054901
django__django-13569,1.7313201551637205,-1.1190190315246582
django__django-13590,1.4803687146083442,-1.1336804628372192
django__django-13658,1.508547723692555,-3.738266944885254
django__django-13670,1.3303972853824029,-2.327402114868164
django__django-13741,1.4722904727021922,-2.768181085586548
django__django-13786,1.3954702830535963,-2.338714599609375
django__django-13794,0.8190715442314327,4.455409526824951
django__django-13807,2.2557683106821242,0.8994726538658142
django__django-13809,1.2728534221572938,-1.3213132619857788
django__django-13810,1.2924859004203855,-1.0792618989944458
django__django-13820,1.748329786413568,-2.404963970184326
django__django-13821,1.7826805267653878,-1.8829556703567505
django__django-13837,1.592910411728267,-1.2808537483215332
django__django-13925,0.9224065343714145,0.47847872972488403
django__django-13933,1.9772567851855345,-1.4987082481384277
django__django-13964,1.2197835344256225,-0.026723293587565422
django__django-14007,1.5878722666505838,-0.38511407375335693
django__django-14011,1.7924349635582912,5.15313720703125
django__django-14017,1.8170733478619274,-0.5689229369163513
django__django-14034,1.988216207825482,4.780786514282227
django__django-14053,0.8175659029514577,-1.3642691373825073
django__django-14089,1.2081089036444959,-3.094766139984131
django__django-14122,1.129354241793375,-0.45767009258270264
django__django-14140,0.4646537090774725,2.229379177093506
django__django-14155,1.8522620702507722,4.999022006988525
django__django-14170,1.5243211164591441,3.516627311706543
django__django-14238,2.0868810403592875,-1.5309221744537354
django__django-14311,1.506194020508838,0.40826770663261414
django__django-14315,1.1975735453190042,4.229499816894531
django__django-14349,1.4079824330402644,-1.8095192909240723
django__django-14351,0.9156022573062526,0.6217520236968994
django__django-14373,2.6094174805999026,-3.8540561199188232
django__django-14376,1.2260827624314745,1.8552095890045166
django__django-14404,1.102476959497081,1.2370717525482178
django__django-14434,1.5077174389638135,-0.8772570490837097
django__django-14493,1.8440143624735614,-1.2415339946746826
django__django-14500,0.948373303949925,-1.3030709028244019
django__django-14534,1.2672102198585762,2.9592506885528564
django__django-14539,1.471331487542795,-1.359473705291748
django__django-14559,1.2014510476103328,-0.9845070242881775
django__django-14580,1.1401769903610193,-0.4197607934474945
django__django-14608,1.2822794320507087,-1.1078176498413086
django__django-14631,1.3177211208215243,0.7900887131690979
django__django-14672,2.0772077486445117,-2.176377058029175
django__django-14725,0.9556550945354231,3.2709105014801025
django__django-14752,2.000345740629708,-3.60245418548584
django__django-14765,1.5726169620099606,-2.4755799770355225
django__django-14771,1.2220291225412767,0.23159672319889069
django__django-14787,1.8476079092269277,-1.2843607664108276
django__django-14792,1.6390559224272616,4.41566801071167
django__django-14855,1.2130781687054906,-3.26302170753479
django__django-14915,1.3148421999009314,-2.7694501876831055
django__django-14999,1.0710121080497492,-0.8268539905548096
django__django-15022,0.5541249302296098,-0.3689011037349701
django__django-15037,1.5409530074901499,0.2508169412612915
django__django-15098,1.6583613726167779,3.6859781742095947
django__django-15103,1.7017318879476078,-1.1129896640777588
django__django-15104,2.2214694639928303,-2.8959736824035645
django__django-15127,0.7492839137097673,2.189304828643799
django__django-15128,0.7782301637059709,-0.14616496860980988
django__django-15161,1.6706478556640727,0.15439103543758392
django__django-15252,1.734547685318497,4.152292728424072
django__django-15268,1.5547481401710908,0.3047836124897003
django__django-15277,2.319850873368938,-2.6158738136291504
django__django-15278,2.3379110729509827,-1.3266087770462036
django__django-15280,1.782026215925566,2.300030469894409
django__django-15315,1.258931583942088,-2.2334113121032715
django__django-15368,2.534441366888104,-2.581918716430664
django__django-15375,2.3278617433786195,0.4393705129623413
django__django-15380,1.2399131531692225,-1.304105520248413
django__django-15382,2.8062204328156644,-0.5331902503967285
django__django-15467,1.6666720481545427,-3.1737442016601562
django__django-15499,1.78691645440318,-2.214555025100708
django__django-15503,1.9071562402323272,1.8026649951934814
django__django-15525,1.8646372768075266,-0.31501734256744385
django__django-15554,1.7995398090449672,1.8001400232315063
django__django-15561,1.6324842702686644,-1.4120904207229614
django__django-15563,0.756013228504453,2.454179525375366
django__django-15569,1.441918968566669,-2.885457992553711
django__django-15572,1.233743883990909,-1.495525598526001
django__django-15629,1.8521884326316016,4.938114166259766
django__django-15695,0.7682484675685907,3.6115384101867676
django__django-15731,1.4419199569352887,-2.1172733306884766
django__django-15732,0.8102757609748288,2.9536168575286865
django__django-15741,0.9191933291709298,-2.4145092964172363
django__django-15814,1.6299909216245174,-1.1420397758483887
django__django-15851,1.234336678346347,-2.563317060470581
django__django-15863,1.753973328919177,-1.3831425905227661
django__django-15916,0.9115857854380397,1.438624620437622
django__django-15930,1.571291588486531,-0.4526221454143524
django__django-15957,1.8918231544073314,2.839298963546753
django__django-15973,1.846589084109888,2.86179780960083
django__django-15987,0.49800464272068257,-0.9751143455505371
django__django-16032,2.0974564536345945,-0.2196788489818573
django__django-16082,1.724226982318395,-0.826290488243103
django__django-16100,1.0201355048339718,-0.9710329174995422
django__django-16116,1.8072824227865523,-1.3966010808944702
django__django-16136,1.653233573073668,-1.1576485633850098
django__django-16139,1.4529637416191845,-3.03402042388916
django__django-16145,1.8050584623697203,-2.340418577194214
django__django-16255,1.049358536874138,-4.295510292053223
django__django-16256,1.656808635617995,3.2323756217956543
django__django-16263,2.007250668776051,5.054461479187012
django__django-16315,1.6468561517027405,0.44248566031455994
django__django-16333,1.4027280262617199,-2.502145290374756
django__django-16429,1.5622486917501233,-2.894958257675171
django__django-16454,0.7081502205154871,2.1364965438842773
django__django-16485,1.6330681478775566,-2.4875428676605225
django__django-16493,1.9997269139726397,-2.0404765605926514
django__django-16502,2.031731916864799,4.922593593597412
django__django-16527,1.1252191792593365,-3.4238533973693848
django__django-16560,1.3556268257505053,0.9821979999542236
django__django-16569,1.0810015926117744,-3.9991626739501953
django__django-16595,2.245449894424949,-2.4009711742401123
django__django-16612,1.2711916714708411,-1.6204071044921875
django__django-16631,1.8610740585117034,4.892955303192139
django__django-16642,0.6216445403201024,-0.5013101696968079
django__django-16661,1.6630239588253923,-0.25285616517066956
django__django-16662,1.2955318365061783,-1.7269864082336426
django__django-16667,2.364806208968044,4.6118621826171875
django__django-16801,1.4746266164983988,-2.519890785217285
django__django-16819,2.1532022454164905,-1.5255954265594482
django__django-16877,0.6776578256560716,0.45504459738731384
django__django-16899,1.3413866786296689,-1.3772914409637451
django__django-16901,2.3251676419020866,-0.9490188360214233
django__django-16938,1.0658786691587645,1.8789042234420776
django__django-16950,1.7270340136838171,1.9172736406326294
django__django-17029,1.0549472103992739,-2.8748462200164795
django__django-17084,1.3605325844264609,0.6663124561309814
django__django-17087,2.6994365473647854,-0.7631237506866455
django__django-7530,0.647672468600733,-3.261843681335449
django__django-9296,1.2885434499885453,-3.1698789596557617
matplotlib__matplotlib-13989,1.3449972439699651,-1.4582761526107788
matplotlib__matplotlib-14623,1.6669613554045295,-0.005706735886633396
matplotlib__matplotlib-20488,1.4034638957336174,1.4375241994857788
matplotlib__matplotlib-20676,0.9919735015699735,2.3836865425109863
matplotlib__matplotlib-20826,1.2186382453495517,1.3399455547332764
matplotlib__matplotlib-20859,1.2542712810577892,-1.2535450458526611
matplotlib__matplotlib-21568,1.7191472688014175,4.998684406280518
matplotlib__matplotlib-22719,1.0571824941891992,-2.4747579097747803
matplotlib__matplotlib-22865,1.184219923992261,0.40511032938957214
matplotlib__matplotlib-22871,1.522756006681727,0.4612765908241272
matplotlib__matplotlib-23299,0.7845327278606923,4.792354583740234
matplotlib__matplotlib-23314,1.1079923121132007,-1.3725662231445312
matplotlib__matplotlib-23412,1.2605838258578166,-1.5161411762237549
matplotlib__matplotlib-23476,0.8408179034519636,4.771543979644775
matplotlib__matplotlib-24026,0.8091597771899911,-1.7014503479003906
matplotlib__matplotlib-24149,1.3355531260284523,-1.3994327783584595
matplotlib__matplotlib-24177,2.3686016035645956,2.3978123664855957
matplotlib__matplotlib-24570,0.5155398503683777,-1.883514642715454
matplotlib__matplotlib-24627,1.048794525601393,-0.24282090365886688
matplotlib__matplotlib-24637,1.2685231291478463,-0.4958564043045044
matplotlib__matplotlib-24870,2.063707480883517,3.214933156967163
matplotlib__matplotlib-24970,1.3375735193984108,-1.7215089797973633
matplotlib__matplotlib-25122,1.087337312211714,-2.37076473236084
matplotlib__matplotlib-25287,1.0755904538947636,-2.0400142669677734
matplotlib__matplotlib-25311,1.1983128874506381,0.07552662491798401
matplotlib__matplotlib-25332,1.0759263956434522,-0.07159318774938583
matplotlib__matplotlib-25479,2.3303174107379716,5.033215522766113
matplotlib__matplotlib-25775,0.9422088137903875,0.490580677986145
matplotlib__matplotlib-25960,1.2175725349061643,2.97477388381958
matplotlib__matplotlib-26113,1.4970094432276615,-1.7366424798965454
matplotlib__matplotlib-26208,1.605226890593031,3.8622398376464844
matplotlib__matplotlib-26291,0.7583719479512226,-0.19910232722759247
matplotlib__matplotlib-26342,1.3139613732647653,-1.3714709281921387
matplotlib__matplotlib-26466,1.8379093269130793,4.945816993713379
mwaskom__seaborn-3069,1.7539615153787957,0.861987829208374
mwaskom__seaborn-3187,1.6409640943049273,3.104703664779663
pallets__flask-5014,1.0723888215165875,-2.748638153076172
psf__requests-1142,0.7021805952712966,0.06888823211193085
psf__requests-1724,0.4122519376425247,-0.6223293542861938
psf__requests-1766,0.44513659270816197,-1.822364091873169
psf__requests-1921,0.47549851795070464,0.1510641723871231
psf__requests-2317,0.37663844770080945,-0.36351609230041504
psf__requests-2931,0.7144268589063123,1.443498969078064
psf__requests-5414,1.181767854857295,-0.2976408898830414
psf__requests-6028,1.4997442553653475,3.279831647872925
pydata__xarray-2905,0.9976163132457883,-0.7527233958244324
pydata__xarray-3095,2.1528145625988566,-0.3133779764175415
pydata__xarray-3151,2.923686557824338,-1.4183944463729858
pydata__xarray-3305,1.0920008299283328,-1.1492619514465332
pydata__xarray-3677,2.3180683784744662,-1.6901617050170898
pydata__xarray-3993,1.3527944586812208,0.6205064058303833
pydata__xarray-4075,1.88414506417863,-2.999953269958496
pydata__xarray-4094,1.2906774248264397,-0.2375979721546173
pydata__xarray-4356,1.3608083727304658,-2.1040432453155518
pydata__xarray-4629,2.0871171417643484,-3.0272839069366455
pydata__xarray-4687,1.4038675793445898,1.3494222164154053
pydata__xarray-4695,1.3017435629751415,0.4097355306148529
pydata__xarray-4966,1.8770184131733316,-1.8773797750473022
pydata__xarray-6461,1.103612674288159,-1.4300240278244019
pydata__xarray-6599,0.4040028818765019,1.6496913433074951
pydata__xarray-6721,0.8198164070638099,0.07691217958927155
pydata__xarray-6744,0.9024446476199176,0.039882659912109375
pydata__xarray-6938,1.7321030641001811,2.5188355445861816
pydata__xarray-6992,2.1276424564240126,4.754926681518555
pydata__xarray-7229,2.109402825301351,4.629774570465088
pydata__xarray-7233,1.622824971438305,-1.7153294086456299
pydata__xarray-7393,1.0293794117516355,0.041773855686187744
pylint-dev__pylint-4551,1.9199051824986268,4.927143096923828
pylint-dev__pylint-4604,1.641046451618533,4.929641246795654
pylint-dev__pylint-4661,2.1865945959095963,5.022082328796387
pylint-dev__pylint-4970,0.5917115984500384,3.2577295303344727
pylint-dev__pylint-6386,1.461681261945266,1.4048655033111572
pylint-dev__pylint-6528,0.8861995008305203,0.7490782737731934
pylint-dev__pylint-6903,1.9822101235618899,-2.9092774391174316
pylint-dev__pylint-7080,0.5259570695013156,2.7235107421875
pylint-dev__pylint-7277,0.424401501804458,-2.733431577682495
pylint-dev__pylint-8898,0.6529563261855115,4.296878814697266
pytest-dev__pytest-10051,1.4639048928543246,0.9785201549530029
pytest-dev__pytest-10081,1.581272777638106,-1.139841079711914
pytest-dev__pytest-10356,1.8639732162127682,4.957131385803223
pytest-dev__pytest-5262,1.628260149914933,-1.0326889753341675
pytest-dev__pytest-5631,1.4902915414699254,-1.2633095979690552
pytest-dev__pytest-5787,2.3529595274353174,1.2191041707992554
pytest-dev__pytest-5809,1.5332935716414082,-3.247185707092285
pytest-dev__pytest-5840,1.8603523856915858,3.6741318702697754
pytest-dev__pytest-6197,2.1064321540721513,1.5330073833465576
pytest-dev__pytest-6202,1.453609643301797,-3.0978760719299316
pytest-dev__pytest-7205,0.39397957614270057,-1.6885136365890503
pytest-dev__pytest-7236,1.5678660564696105,-0.5665177702903748
pytest-dev__pytest-7324,2.1023220438573045,0.925810694694519
pytest-dev__pytest-7432,1.8858026107723156,-1.1475166082382202
pytest-dev__pytest-7490,1.3538988937071967,0.17327676713466644
pytest-dev__pytest-7521,1.3937054794440147,-0.7203530073165894
pytest-dev__pytest-7571,2.350358957145471,-1.1727452278137207
pytest-dev__pytest-7982,1.168152072466843,-3.342869520187378
pytest-dev__pytest-8399,1.1232695016758192,-2.9632766246795654
scikit-learn__scikit-learn-10297,1.7195511472039833,-2.6705782413482666
scikit-learn__scikit-learn-10844,2.3272366136470044,-3.064601182937622
scikit-learn__scikit-learn-10908,1.4318044545827142,-0.36492180824279785
scikit-learn__scikit-learn-11310,2.0616169370650996,-2.0140721797943115
scikit-learn__scikit-learn-11578,1.0369928416719234,-3.5246572494506836
scikit-learn__scikit-learn-12585,1.3578400101040948,-3.4607274532318115
scikit-learn__scikit-learn-12682,1.7721256082841728,-0.05781550332903862
scikit-learn__scikit-learn-12973,0.8516063438264782,-0.9356011152267456
scikit-learn__scikit-learn-13124,0.8456070692718326,0.2916921079158783
scikit-learn__scikit-learn-13135,1.6324686044569818,-1.620949625968933
scikit-learn__scikit-learn-13142,2.6586018631776644,-1.2017039060592651
scikit-learn__scikit-learn-13328,1.5583926299152444,-2.0273542404174805
scikit-learn__scikit-learn-13439,1.6269723929199844,-2.99045729637146
scikit-learn__scikit-learn-13496,2.2195433382500793,-1.8975833654403687
scikit-learn__scikit-learn-13779,1.0543181053381068,-2.5566635131835938
scikit-learn__scikit-learn-14053,1.6669782464588114,-1.6818783283233643
scikit-learn__scikit-learn-14087,1.204168589512442,0.38502562046051025
scikit-learn__scikit-learn-14141,2.5460759356868348,-2.6627144813537598
scikit-learn__scikit-learn-14496,1.4639340801204488,-3.5877976417541504
scikit-learn__scikit-learn-14629,1.3536020762173948,2.589482545852661
scikit-learn__scikit-learn-14710,0.6831602291717228,-1.906609296798706
scikit-learn__scikit-learn-14894,2.204126410029332,-2.283663272857666
scikit-learn__scikit-learn-14983,1.4684695692994512,0.6580920219421387
scikit-learn__scikit-learn-15100,1.0881065266138557,-2.618633508682251
scikit-learn__scikit-learn-25102,0.37554269556722464,1.466469168663025
scikit-learn__scikit-learn-25232,0.9601222475414314,-1.4886813163757324
scikit-learn__scikit-learn-25747,0.61969109309704,3.7237744331359863
scikit-learn__scikit-learn-25931,1.5999056454214262,-1.11323881149292
scikit-learn__scikit-learn-25973,2.0468668592638948,-0.911792516708374
scikit-learn__scikit-learn-26194,1.01205299483425,5.372985363006592
scikit-learn__scikit-learn-26323,1.6112808359360822,-1.8429328203201294
scikit-learn__scikit-learn-9288,1.5666893755957492,-1.3340163230895996
sphinx-doc__sphinx-10323,0.9351913744906064,0.35472506284713745
sphinx-doc__sphinx-10435,1.433852338228524,3.5915510654449463
sphinx-doc__sphinx-10449,1.495388188323989,-0.10455010831356049
sphinx-doc__sphinx-10466,1.3331117600466766,-1.5631335973739624
sphinx-doc__sphinx-10614,0.9684551143087239,5.097987174987793
sphinx-doc__sphinx-10673,1.310849253320817,-0.024983234703540802
sphinx-doc__sphinx-11445,1.3844514986900078,0.5856267213821411
sphinx-doc__sphinx-11510,1.9076477221754053,5.116274356842041
sphinx-doc__sphinx-7440,1.1600567156753496,-0.7493292689323425
sphinx-doc__sphinx-7454,1.09793163211298,0.33205896615982056
sphinx-doc__sphinx-7462,2.0418690271188313,4.987589359283447
sphinx-doc__sphinx-7590,1.681513379581637,3.955253839492798
sphinx-doc__sphinx-7748,1.9091207660185572,4.909496784210205
sphinx-doc__sphinx-7757,2.4822557092680317,-0.2169271558523178
sphinx-doc__sphinx-7889,1.305536243405178,-0.6588413119316101
sphinx-doc__sphinx-7910,1.1115076352513305,-0.8263958692550659
sphinx-doc__sphinx-7985,1.2702207037693984,4.143291473388672
sphinx-doc__sphinx-8035,1.7791603441408097,-0.21036279201507568
sphinx-doc__sphinx-8056,1.1252370866351187,2.4390182495117188
sphinx-doc__sphinx-8120,1.2177849201056712,-1.0282796621322632
sphinx-doc__sphinx-8265,1.7951134546223853,2.317600965499878
sphinx-doc__sphinx-8269,0.9565213762265745,-0.9375185966491699
sphinx-doc__sphinx-8459,1.8580291200757584,-0.05581255629658699
sphinx-doc__sphinx-8475,0.797284373731973,-1.3337007761001587
sphinx-doc__sphinx-8548,1.4258548868975938,2.3239471912384033
sphinx-doc__sphinx-8551,1.68737758209745,0.6686102747917175
sphinx-doc__sphinx-8593,2.651406214046124,0.12148808687925339
sphinx-doc__sphinx-8595,0.5043890354142434,-1.788057565689087
sphinx-doc__sphinx-8621,1.1822406469415696,0.5912758111953735
sphinx-doc__sphinx-8638,1.1732599423586043,2.437208414077759
sphinx-doc__sphinx-8721,1.0753950237327006,-1.9433135986328125
sphinx-doc__sphinx-9229,1.8518796722727489,4.1722002029418945
sphinx-doc__sphinx-9230,2.169441180820154,0.9534424543380737
sphinx-doc__sphinx-9258,1.2632171065696116,1.097777247428894
sphinx-doc__sphinx-9281,1.5019757009400316,-0.5857064723968506
sphinx-doc__sphinx-9320,1.2163135733338135,-2.6110100746154785
sphinx-doc__sphinx-9367,1.3247217869739034,-2.4427828788757324
sphinx-doc__sphinx-9461,1.9151960054894304,4.798991680145264
sphinx-doc__sphinx-9591,1.005553671905123,1.0974541902542114
sphinx-doc__sphinx-9602,1.7843874967084608,2.6994967460632324
sphinx-doc__sphinx-9658,1.1886632717184413,0.8506876230239868
sphinx-doc__sphinx-9673,2.1822537985837926,-0.29404959082603455
sphinx-doc__sphinx-9698,1.251074719281275,-1.8998641967773438
sphinx-doc__sphinx-9711,0.6540778702147303,-1.6376135349273682
sympy__sympy-11618,1.5653109175326712,-1.5937745571136475
sympy__sympy-12096,1.5465181808232875,-2.3132078647613525
sympy__sympy-12419,2.4553028226720457,-0.16578692197799683
sympy__sympy-12481,1.2083551451743875,-1.04573392868042
sympy__sympy-12489,2.6164007704700256,1.925284504890442
sympy__sympy-13031,0.7957360489477756,1.6162675619125366
sympy__sympy-13091,2.1806907575445216,1.634987711906433
sympy__sympy-13372,1.6306486481099012,-1.659617304801941
sympy__sympy-13480,1.6949449070408502,-3.4284114837646484
sympy__sympy-13551,1.2794283160854762,0.6653642058372498
sympy__sympy-13615,1.965740790407251,0.7227506041526794
sympy__sympy-13647,1.7951760490170516,-1.5319095849990845
sympy__sympy-13757,2.1690763021564923,0.19488012790679932
sympy__sympy-13798,0.7527194600751319,3.79380464553833
sympy__sympy-13852,1.845672577856678,4.913628578186035
sympy__sympy-13877,0.47055284810389725,2.2436792850494385
sympy__sympy-13878,1.5673355719400133,0.10117843002080917
sympy__sympy-13974,0.5907506710212532,2.8564453125
sympy__sympy-14248,1.0414327031392419,3.308997631072998
sympy__sympy-14531,1.1133892809728672,-0.8406453728675842
sympy__sympy-14711,1.162947849783028,-2.1178600788116455
sympy__sympy-14976,0.7178504607694829,0.33671221137046814
sympy__sympy-15017,0.6513572670387897,0.3186001479625702
sympy__sympy-15345,1.6099105944994492,0.09866540133953094
sympy__sympy-15349,1.5231384860030122,-0.8740151524543762
sympy__sympy-15599,1.341935387488756,1.6617963314056396
sympy__sympy-15809,1.000928931857402,-1.196956992149353
sympy__sympy-15875,0.8069687566408625,0.022049082443118095
sympy__sympy-15976,1.5138395301079879,1.5210201740264893
sympy__sympy-16450,0.9297017354273746,-1.984281063079834
sympy__sympy-16597,2.2577546709211034,4.51206111907959
sympy__sympy-16766,1.2102726722847605,-2.312932014465332
sympy__sympy-16792,1.5423139222538824,-0.21891838312149048
sympy__sympy-16886,1.4862040824007239,-2.4705164432525635
sympy__sympy-17139,1.3575514316580384,-0.76515793800354
sympy__sympy-17318,0.6738374558906922,4.745631694793701
sympy__sympy-17630,1.7001527299096542,3.9314370155334473
sympy__sympy-17655,1.188416190830121,-0.5879859328269958
sympy__sympy-18189,1.7106585391653124,-1.269891619682312
sympy__sympy-18199,1.5708392001482332,3.943676471710205
sympy__sympy-18211,1.155367882027864,0.17849858105182648
sympy__sympy-18698,0.969163666484045,1.3531638383865356
sympy__sympy-18763,0.24357194794460138,2.0088908672332764
sympy__sympy-19040,1.2874957432375695,1.947073221206665
sympy__sympy-19346,2.3071727423068618,-1.6277495622634888
sympy__sympy-19495,0.5194563817015092,-0.26445817947387695
sympy__sympy-19637,1.7920663054377877,-2.3615195751190186
sympy__sympy-19783,1.8869599256560665,0.08514823019504547
sympy__sympy-19954,1.9379889980036176,-1.6220694780349731
sympy__sympy-20154,1.3440038474489682,-1.4963693618774414
sympy__sympy-20428,2.0069829290396553,4.870486259460449
sympy__sympy-20438,2.1098890800448595,5.046591281890869
sympy__sympy-20590,1.9372684454723985,0.012547031044960022
sympy__sympy-20801,2.1311421938510273,-0.7484869360923767
sympy__sympy-20916,0.9922751198185423,3.914626121520996
sympy__sympy-21379,0.8898864315437262,1.0016015768051147
sympy__sympy-21596,1.7330511826779522,3.99688720703125
sympy__sympy-21612,1.0007181323500367,3.7258763313293457
sympy__sympy-21847,2.7510694107313687,-1.837082028388977
sympy__sympy-21930,1.6772445690009434,4.91610050201416
sympy__sympy-22080,1.7000689262765278,3.4201810359954834
sympy__sympy-22456,1.2297112376353778,-1.383560299873352
sympy__sympy-22714,2.0409961029698858,-1.4217190742492676
sympy__sympy-22914,1.441070553692123,-2.779998540878296
sympy__sympy-23262,1.489690428398201,-0.7747541666030884
sympy__sympy-23413,1.7746827778888021,1.974403738975525
sympy__sympy-23534,1.930194294183505,-1.4311736822128296
