,a,b,human_minutes
django__django-11206,0.5589724868898753,1.119650959968567,30.0
django__django-11211,1.7610256444930352,-0.8093553185462952,30.0
django__django-11239,1.334776047504848,0.5600353479385376,3.872983346207417
django__django-11265,0.7156157681673858,1.6248316764831543,30.0
django__django-11276,0.7034759321490345,-1.9902377128601074,30.0
django__django-11292,2.062144905494988,-1.4120532274246216,30.0
django__django-11299,1.506987581407157,-0.35870686173439026,3.872983346207417
django__django-11333,1.7344150447427156,0.23196153342723846,30.0
django__django-11400,2.0141662258722435,5.470328330993652,120.0
django__django-11433,1.864007880191048,2.032095193862915,3.872983346207417
django__django-11451,0.8942094461750388,-1.966954231262207,3.872983346207417
django__django-11477,0.9551346403991049,5.570992469787598,30.0
django__django-11490,1.1262502646380024,0.5911610722541809,3.872983346207417
django__django-11532,0.491078960621934,0.7747416496276855,30.0
django__django-11551,1.589894925047283,-2.460200071334839,30.0
django__django-11555,0.9533732972832776,0.44790738821029663,3.872983346207417
django__django-11603,1.243695360340098,-3.3076837062835693,3.872983346207417
django__django-11728,1.169537850202705,2.7106077671051025,30.0
django__django-11734,1.3179424323324316,3.642059803009033,30.0
django__django-11740,1.8509099013039367,-0.37244242429733276,30.0
django__django-11749,1.3618921564672175,-1.341983437538147,30.0
django__django-11790,0.30907521629084317,4.549276828765869,30.0
django__django-11815,0.6706482461310156,-1.015938401222229,30.0
django__django-11820,1.8165935072929795,3.9524691104888916,3.872983346207417
django__django-11848,0.4418324700487416,1.880315899848938,30.0
django__django-11880,1.7941232556708948,-2.7077977657318115,3.872983346207417
django__django-11885,1.690436036650317,2.742553949356079,120.0
django__django-11951,1.1530116688437118,-1.9414119720458984,3.872983346207417
django__django-11964,0.43139178212184587,2.26792049407959,3.872983346207417
django__django-11999,1.1376397335207167,-2.261544942855835,30.0
django__django-12039,1.0045854140728725,-0.21096964180469513,30.0
django__django-12050,1.5872466474051556,-2.1711885929107666,30.0
django__django-12125,1.0481431234592886,0.21685360372066498,3.872983346207417
django__django-12143,1.1894335173599093,-3.2379133701324463,30.0
django__django-12155,0.8707039988627,-4.2979278564453125,30.0
django__django-12193,0.35852386411520154,-0.23068664968013763,3.872983346207417
django__django-12209,1.2263857539463634,-1.988525629043579,3.872983346207417
django__django-12262,1.3461219109502442,-0.7464579343795776,30.0
django__django-12273,0.7876723257785305,2.99790358543396,30.0
django__django-12276,1.040199561112327,-2.1611833572387695,3.872983346207417
django__django-12304,1.913784661952152,-0.6822929382324219,3.872983346207417
django__django-12308,0.5009881761842454,3.2500076293945312,3.872983346207417
django__django-12325,0.476150630477746,4.045539855957031,120.0
django__django-12406,1.705113508459257,4.331171035766602,30.0
django__django-12419,0.9299340344956196,-3.7596194744110107,3.872983346207417
django__django-12663,1.429477742624553,0.41857239603996277,30.0
django__django-12708,1.6145747145050195,-0.746576726436615,120.0
django__django-12713,1.189635073363602,-1.9865134954452515,30.0
django__django-12741,1.1729344202998413,-1.1385282278060913,3.872983346207417
django__django-12754,1.923372608709425,0.32167065143585205,30.0
django__django-12774,1.7302104453228917,0.22523337602615356,30.0
django__django-12858,1.4250274331014807,-0.827400803565979,30.0
django__django-12965,2.1978898892970085,0.727950930595398,30.0
django__django-13012,1.0998298734312695,-0.9420718550682068,30.0
django__django-13023,1.2979077078238885,0.3062455952167511,3.872983346207417
django__django-13028,1.4874969175008206,-1.6096124649047852,30.0
django__django-13033,1.6842023861799553,-0.29566898941993713,30.0
django__django-13089,1.2637602972869793,-3.175616502761841,3.872983346207417
django__django-13109,0.9699275956617992,-2.949509620666504,3.872983346207417
django__django-13112,1.872899525987732,0.7083240747451782,3.872983346207417
django__django-13121,1.8819427272051148,0.06808135658502579,30.0
django__django-13128,2.251104751372385,0.2694950997829437,120.0
django__django-13158,1.9564391635197973,-0.0658460184931755,30.0
django__django-13195,1.304146294766774,3.9578707218170166,30.0
django__django-13212,1.5755844644646912,4.991811275482178,120.0
django__django-13279,1.4361146079346698,-0.7094272375106812,30.0
django__django-13297,1.5311287134797977,0.38530659675598145,3.872983346207417
django__django-13315,1.1589810800589981,-0.7323551177978516,30.0
django__django-13343,1.1919736738377964,-1.1796773672103882,30.0
django__django-13344,1.509763704093398,3.524280071258545,120.0
django__django-13346,1.6579716684751362,0.22355008125305176,30.0
django__django-13363,1.9275688328087788,-2.480099678039551,3.872983346207417
django__django-13401,0.9756777921581811,-0.89342200756073,30.0
django__django-13406,1.015621048587907,0.16586236655712128,3.872983346207417
django__django-13410,1.143300515949369,-3.159423589706421,3.872983346207417
django__django-13417,1.5872455121182905,-1.807148814201355,3.872983346207417
django__django-13449,1.7698906856658017,-0.3693462908267975,120.0
django__django-13512,0.9639842397461078,1.0323113203048706,3.872983346207417
django__django-13513,1.886024056884911,5.104104518890381,30.0
django__django-13516,1.5028051078912381,-1.9723964929580688,30.0
django__django-13551,1.293553743567031,0.242073655128479,3.872983346207417
django__django-13568,1.5179887887580064,0.5994094610214233,30.0
django__django-13569,1.4945864819662737,-1.0954360961914062,30.0
django__django-13590,1.3501276601304462,-1.1667026281356812,30.0
django__django-13658,1.0338554026442708,-4.679044246673584,30.0
django__django-13670,1.2869447092922561,-2.9427881240844727,30.0
django__django-13741,1.1396629560652694,-3.290646553039551,3.872983346207417
django__django-13786,1.0726868869234536,-2.381342649459839,30.0
django__django-13794,0.6024467808448228,5.3700642585754395,3.872983346207417
django__django-13807,1.57704021145087,0.8679852485656738,3.872983346207417
django__django-13809,0.7273562450234675,-1.8065314292907715,30.0
django__django-13810,0.9666966085317422,-1.354388952255249,30.0
django__django-13820,1.4489699394943707,-2.7487192153930664,30.0
django__django-13821,1.7237257336836345,-2.0561463832855225,3.872983346207417
django__django-13837,1.334419313511401,-1.4388389587402344,120.0
django__django-13925,0.8787750132817006,0.6182580590248108,30.0
django__django-13933,1.3192030649234998,-2.00266432762146,3.872983346207417
django__django-13964,1.1515115230296344,-0.07009108364582062,30.0
django__django-14007,1.4242730838533402,-0.5789414048194885,120.0
django__django-14011,2.125685296908499,4.017263889312744,120.0
django__django-14017,1.7410986385818426,-0.6564348340034485,30.0
django__django-14034,1.9724426751289108,5.198921203613281,30.0
django__django-14053,0.6275923859957367,-1.847246527671814,30.0
django__django-14089,1.1453121824124277,-3.331094980239868,3.872983346207417
django__django-14122,1.1922179412626221,-0.5431618094444275,30.0
django__django-14140,0.386532859353857,2.730813503265381,30.0
django__django-14155,2.0493716434641938,5.041520118713379,30.0
django__django-14170,1.4071974749597145,3.8226492404937744,30.0
django__django-14238,1.4344714894977677,-1.8586745262145996,30.0
django__django-14311,1.500249761344705,0.2654889225959778,30.0
django__django-14315,1.0085182242222548,4.472553730010986,3.872983346207417
django__django-14349,1.629992427528176,-1.7958111763000488,30.0
django__django-14351,0.8987208057879064,0.6466748714447021,30.0
django__django-14373,1.9558163167793372,-4.189412593841553,3.872983346207417
django__django-14376,1.0394683685411077,1.8347307443618774,3.872983346207417
django__django-14404,1.2430698417929613,1.4470134973526,3.872983346207417
django__django-14434,1.3753806144472889,-1.0652092695236206,30.0
django__django-14493,1.568302912431465,-1.6225483417510986,3.872983346207417
django__django-14500,0.9172469124727441,-1.440352201461792,30.0
django__django-14534,0.953038387694771,3.2035748958587646,3.872983346207417
django__django-14539,1.1505806881886949,-1.4986664056777954,3.872983346207417
django__django-14559,0.8197440291766025,-1.284672737121582,30.0
django__django-14580,1.5472947589795867,-0.31201496720314026,3.872983346207417
django__django-14608,1.2225783762322089,-1.520380973815918,3.872983346207417
django__django-14631,1.3058903543299842,0.8491476774215698,120.0
django__django-14672,1.299562360037653,-2.1956100463867188,30.0
django__django-14725,1.0413616189372568,3.0363237857818604,30.0
django__django-14752,1.687363501580405,-2.954941749572754,3.872983346207417
django__django-14765,1.2769613647639555,-3.095243453979492,3.872983346207417
django__django-14771,0.9568791291541386,0.2167910933494568,30.0
django__django-14787,1.8950829613153917,-1.4016121625900269,3.872983346207417
django__django-14792,1.5232367651575582,4.516141891479492,3.872983346207417
django__django-14855,1.1061949829360556,-3.6005005836486816,3.872983346207417
django__django-14915,1.8845472669990118,-2.640521287918091,3.872983346207417
django__django-14999,0.7581314410424224,-0.5767917037010193,3.872983346207417
django__django-15022,0.5523683294939573,-0.5915449857711792,30.0
django__django-15037,1.6653923271479933,0.07441145926713943,30.0
django__django-15098,1.4805197838055486,3.800318717956543,30.0
django__django-15103,1.3822093157680444,-1.3280128240585327,30.0
django__django-15104,1.600787842234383,-3.146033525466919,3.872983346207417
django__django-15127,0.7518233553635075,2.3817503452301025,3.872983346207417
django__django-15128,0.8558188823491296,0.019869722425937653,120.0
django__django-15161,1.4135186486829106,-0.07790712267160416,30.0
django__django-15252,1.680903614910693,4.235513210296631,30.0
django__django-15268,1.4225839881366515,0.37197619676589966,120.0
django__django-15277,1.3612906195254697,-3.0395865440368652,3.872983346207417
django__django-15278,1.9066996609321087,-1.2628506422042847,30.0
django__django-15280,2.1741474278417448,2.442505121231079,30.0
django__django-15315,0.9671937306372496,-2.3228423595428467,3.872983346207417
django__django-15368,1.5254793876185282,-3.1693553924560547,3.872983346207417
django__django-15375,2.4155947991949636,0.2691970765590668,30.0
django__django-15380,1.066178976354561,-1.4634209871292114,3.872983346207417
django__django-15382,2.054626388085575,-0.6728665232658386,30.0
django__django-15467,1.7492708346078762,-3.3812808990478516,3.872983346207417
django__django-15499,1.4085565785532164,-1.9590933322906494,3.872983346207417
django__django-15503,1.9399552199121222,1.9086413383483887,120.0
django__django-15525,1.658389346282177,-0.33093181252479553,30.0
django__django-15554,1.6267729273437113,1.7334377765655518,30.0
django__django-15561,1.7032926139098619,-1.3368512392044067,30.0
django__django-15563,0.8500313202329146,2.842721939086914,30.0
django__django-15569,1.3088356028289019,-3.403564691543579,3.872983346207417
django__django-15572,0.8941198283364006,-1.6565260887145996,3.872983346207417
django__django-15629,1.6565092420899548,5.063995838165283,120.0
django__django-15695,0.7162426301726131,3.9322361946105957,30.0
django__django-15731,1.158168751850207,-2.476125478744507,30.0
django__django-15732,0.7280786395582565,3.2705798149108887,30.0
django__django-15741,0.8076549652525825,-2.8399147987365723,3.872983346207417
django__django-15814,1.4287378138760376,-1.2392479181289673,30.0
django__django-15851,1.6351523247813384,-2.538747787475586,3.872983346207417
django__django-15863,1.5855869216157137,-1.5055328607559204,3.872983346207417
django__django-15916,0.8702733649428483,1.4093016386032104,30.0
django__django-15930,1.6331931352260374,-0.5272629261016846,3.872983346207417
django__django-15957,1.962016411659195,2.712874174118042,120.0
django__django-15973,1.6486980788020662,3.0624985694885254,30.0
django__django-15987,0.43721142207652197,-2.0461373329162598,3.872983346207417
django__django-16032,1.957943464397312,-0.23479308187961578,30.0
django__django-16082,1.825501387116075,-0.7993462681770325,30.0
django__django-16100,1.0253751208832709,-0.9607682824134827,3.872983346207417
django__django-16116,1.4255210098155147,-1.5274572372436523,3.872983346207417
django__django-16136,1.4309517986608709,-1.3064870834350586,30.0
django__django-16139,1.0266684846728875,-3.467893362045288,3.872983346207417
django__django-16145,1.50998549809949,-2.282107353210449,3.872983346207417
django__django-16255,0.9484619431396831,-4.520641803741455,3.872983346207417
django__django-16256,1.5092618292808535,3.406137704849243,30.0
django__django-16263,1.8008799968716895,4.899947166442871,120.0
django__django-16315,1.2429243136548525,0.5752652287483215,30.0
django__django-16333,1.4811268632325831,-2.6020705699920654,3.872983346207417
django__django-16429,1.2962970395057165,-2.9187722206115723,3.872983346207417
django__django-16454,0.515676149589094,2.0136830806732178,30.0
django__django-16485,1.3476951169123252,-2.6662955284118652,30.0
django__django-16493,2.075298961781705,-2.116542100906372,30.0
django__django-16502,2.1976725636661194,4.4045000076293945,30.0
django__django-16527,1.0730473690232178,-4.050844192504883,30.0
django__django-16560,0.8191979013492273,1.298840045928955,120.0
django__django-16569,0.9422377857869774,-4.895063400268555,3.872983346207417
django__django-16595,1.3306496350951198,-2.627927780151367,3.872983346207417
django__django-16612,1.1078256772046362,-2.3507254123687744,30.0
django__django-16631,1.655621056954935,5.134133815765381,120.0
django__django-16642,0.5449094453224984,-0.3383016586303711,3.872983346207417
django__django-16661,1.5320792323295314,-0.07469285279512405,30.0
django__django-16662,1.5143413926922664,-1.8846231698989868,30.0
django__django-16667,1.8053347742981614,4.849196910858154,30.0
django__django-16801,1.149055932590338,-3.0326499938964844,3.872983346207417
django__django-16819,1.4859320637869247,-1.5660101175308228,30.0
django__django-16877,0.6216576386589524,0.44581443071365356,30.0
django__django-16899,1.362189249139336,-1.4571189880371094,3.872983346207417
django__django-16901,1.4169902229803233,-1.273830533027649,30.0
django__django-16938,0.9378012498147232,1.822187066078186,30.0
django__django-16950,1.7135336636332226,1.8678522109985352,30.0
django__django-17029,0.9794019867130446,-3.6677658557891846,3.872983346207417
django__django-17084,1.4697655494232418,0.9288350343704224,30.0
django__django-17087,2.4354305207037648,-0.9196583032608032,3.872983346207417
django__django-7530,0.6970079121267418,-3.624641180038452,30.0
django__django-9296,1.252489344440344,-3.576453685760498,3.872983346207417
matplotlib__matplotlib-13989,1.3857837603396337,-1.7781996726989746,3.872983346207417
matplotlib__matplotlib-14623,1.3113598327532852,0.050837405025959015,30.0
matplotlib__matplotlib-20488,0.8687850212425855,1.260728359222412,30.0
matplotlib__matplotlib-20676,0.7884816596019377,2.4859256744384766,3.872983346207417
matplotlib__matplotlib-20826,0.7708732727664381,1.1428766250610352,30.0
matplotlib__matplotlib-20859,1.1611820736920673,-1.4202998876571655,3.872983346207417
matplotlib__matplotlib-21568,1.4578745965120479,3.9606688022613525,30.0
matplotlib__matplotlib-22719,0.9887741413488125,-2.967237710952759,3.872983346207417
matplotlib__matplotlib-22865,1.4863444957295153,0.46127989888191223,30.0
matplotlib__matplotlib-22871,1.597990592312508,0.6081928610801697,30.0
matplotlib__matplotlib-23299,0.6134199062790939,5.454463005065918,30.0
matplotlib__matplotlib-23314,1.1241748659747817,-1.547531008720398,30.0
matplotlib__matplotlib-23412,1.128863834070697,-1.9472403526306152,30.0
matplotlib__matplotlib-23476,1.0517530875232401,4.131603717803955,3.872983346207417
matplotlib__matplotlib-24026,0.8450037319591167,-2.188978672027588,30.0
matplotlib__matplotlib-24149,1.347772395518807,-1.7429356575012207,3.872983346207417
matplotlib__matplotlib-24177,2.3835792142215086,2.305612564086914,3.872983346207417
matplotlib__matplotlib-24570,0.5082702031356807,-1.7345657348632812,3.872983346207417
matplotlib__matplotlib-24627,1.1712832578692562,-0.4624215364456177,30.0
matplotlib__matplotlib-24637,1.1300342076685523,-0.598548412322998,30.0
matplotlib__matplotlib-24870,1.7827101724469199,3.562939167022705,30.0
matplotlib__matplotlib-24970,1.430855252083053,-1.8715952634811401,30.0
matplotlib__matplotlib-25122,1.252605399743472,-2.5362637042999268,3.872983346207417
matplotlib__matplotlib-25287,0.9633526751476643,-2.278022050857544,3.872983346207417
matplotlib__matplotlib-25311,1.1807856588547165,-0.10294438898563385,3.872983346207417
matplotlib__matplotlib-25332,0.9115817375083815,-0.16034728288650513,3.872983346207417
matplotlib__matplotlib-25479,1.524388079257885,5.237435817718506,3.872983346207417
matplotlib__matplotlib-25775,0.6636384251804808,0.3183248043060303,30.0
matplotlib__matplotlib-25960,1.3865395007509465,2.969764232635498,30.0
matplotlib__matplotlib-26113,1.0445216502902008,-2.4961416721343994,3.872983346207417
matplotlib__matplotlib-26208,1.3862045842867965,4.106954574584961,3.872983346207417
matplotlib__matplotlib-26291,0.769599761654598,0.24472784996032715,30.0
matplotlib__matplotlib-26342,1.4409977169982096,-1.470291018486023,30.0
matplotlib__matplotlib-26466,1.9927124594825318,5.019826889038086,30.0
mwaskom__seaborn-3069,1.28428814610225,0.963125467300415,30.0
mwaskom__seaborn-3187,1.5096582407519854,3.2552499771118164,30.0
pallets__flask-5014,0.9493595704362866,-3.1167571544647217,3.872983346207417
psf__requests-1142,0.6256383341941774,-0.2596963047981262,3.872983346207417
psf__requests-1724,0.28088777491488465,-1.0414619445800781,3.872983346207417
psf__requests-1766,0.2872181707990076,-1.998507022857666,3.872983346207417
psf__requests-1921,0.5088123531824866,0.24679167568683624,3.872983346207417
psf__requests-2317,0.3054448130920167,-0.7839481830596924,3.872983346207417
psf__requests-2931,0.6144209307188789,1.2840633392333984,30.0
psf__requests-5414,1.0384744202951213,-0.10501019656658173,3.872983346207417
psf__requests-6028,1.6189815969870005,3.39090633392334,30.0
pydata__xarray-2905,1.0890261544060706,-0.6307778358459473,30.0
pydata__xarray-3095,2.113676821438735,-0.499889075756073,30.0
pydata__xarray-3151,2.1994893802858093,-1.2808760404586792,30.0
pydata__xarray-3305,0.9065683217843777,-1.2352802753448486,30.0
pydata__xarray-3677,2.30797585089066,-2.137488603591919,30.0
pydata__xarray-3993,1.3488251350662186,0.539443850517273,120.0
pydata__xarray-4075,1.825856136840065,-3.268451452255249,3.872983346207417
pydata__xarray-4094,1.4767092100119357,-0.17781758308410645,3.872983346207417
pydata__xarray-4356,1.467827650881178,-2.34369158744812,3.872983346207417
pydata__xarray-4629,1.4468207789000331,-3.5806057453155518,3.872983346207417
pydata__xarray-4687,0.9657760768895951,1.665736198425293,30.0
pydata__xarray-4695,1.4312430556935172,0.04166547209024429,30.0
pydata__xarray-4966,1.590489071205042,-1.926673412322998,30.0
pydata__xarray-6461,0.8871937117569199,-1.4832878112792969,3.872983346207417
pydata__xarray-6599,0.413399625536829,1.8921583890914917,30.0
pydata__xarray-6721,0.8619280318152703,-0.1157783642411232,30.0
pydata__xarray-6744,1.0116865646695814,-0.048870306462049484,30.0
pydata__xarray-6938,1.491663059310213,2.6384222507476807,30.0
pydata__xarray-6992,2.007985401797255,4.986978054046631,480.0
pydata__xarray-7229,1.588481989309914,5.31379508972168,30.0
pydata__xarray-7233,1.5090055128344693,-2.0106098651885986,30.0
pydata__xarray-7393,1.1755812246670638,0.031160995364189148,30.0
pylint-dev__pylint-4551,2.0036111291020475,4.97743558883667,120.0
pylint-dev__pylint-4604,1.895000053610904,4.573733329772949,30.0
pylint-dev__pylint-4661,1.8486123111235124,5.253958225250244,30.0
pylint-dev__pylint-4970,0.48710272545376254,3.2942373752593994,3.872983346207417
pylint-dev__pylint-6386,1.2839535725189746,1.4118469953536987,30.0
pylint-dev__pylint-6528,0.8170062151291837,0.98806232213974,30.0
pylint-dev__pylint-6903,1.6924196100042037,-3.936288833618164,3.872983346207417
pylint-dev__pylint-7080,0.4820635408720763,3.1134541034698486,30.0
pylint-dev__pylint-7277,0.3228135643213734,-2.364434242248535,3.872983346207417
pylint-dev__pylint-8898,0.6272282556106845,4.738522529602051,120.0
pytest-dev__pytest-10051,1.5381989765136728,0.8561697602272034,30.0
pytest-dev__pytest-10081,1.6923637255842932,-1.0587728023529053,3.872983346207417
pytest-dev__pytest-10356,1.6838566912976192,5.283510208129883,120.0
pytest-dev__pytest-5262,1.4075006756345456,-1.2150026559829712,3.872983346207417
pytest-dev__pytest-5631,1.228068551797623,-1.3398429155349731,30.0
pytest-dev__pytest-5787,2.594155777268045,1.348701000213623,120.0
pytest-dev__pytest-5809,1.05995806479611,-3.634307861328125,3.872983346207417
pytest-dev__pytest-5840,1.7070127590773951,4.011415958404541,30.0
pytest-dev__pytest-6197,1.7246349323881691,1.6237716674804688,120.0
pytest-dev__pytest-6202,1.4884868889604013,-3.385606288909912,3.872983346207417
pytest-dev__pytest-7205,0.3577976039301732,-2.157418727874756,3.872983346207417
pytest-dev__pytest-7236,1.3658582096949141,-0.6512049436569214,30.0
pytest-dev__pytest-7324,1.5969367388478208,0.9025442004203796,30.0
pytest-dev__pytest-7432,1.3726191789431943,-1.1707055568695068,3.872983346207417
pytest-dev__pytest-7490,1.3168838118765727,0.08880044519901276,30.0
pytest-dev__pytest-7521,1.3211758083761838,-0.9414235353469849,3.872983346207417
pytest-dev__pytest-7571,1.8436879532573627,-1.7501240968704224,30.0
pytest-dev__pytest-7982,0.996030612299516,-3.099393367767334,3.872983346207417
pytest-dev__pytest-8399,1.1570612970061633,-2.9592947959899902,30.0
scikit-learn__scikit-learn-10297,1.4027451244280458,-2.6411640644073486,30.0
scikit-learn__scikit-learn-10844,1.4363920614193966,-3.9316353797912598,30.0
scikit-learn__scikit-learn-10908,1.2994611238226668,-0.32800114154815674,30.0
scikit-learn__scikit-learn-11310,2.1758524543348337,-1.792243480682373,3.872983346207417
scikit-learn__scikit-learn-11578,1.0118958626367591,-3.6957123279571533,30.0
scikit-learn__scikit-learn-12585,1.2050586831618786,-3.8125555515289307,3.872983346207417
scikit-learn__scikit-learn-12682,1.8900300828201635,-0.014286565594375134,30.0
scikit-learn__scikit-learn-12973,0.7879866763577658,-0.8416759967803955,30.0
scikit-learn__scikit-learn-13124,0.8347358740956264,0.07604894042015076,30.0
scikit-learn__scikit-learn-13135,1.409047935779841,-1.7046942710876465,3.872983346207417
scikit-learn__scikit-learn-13142,1.868371794104339,-1.300299882888794,3.872983346207417
scikit-learn__scikit-learn-13328,1.243867947000787,-2.7665252685546875,3.872983346207417
scikit-learn__scikit-learn-13439,1.2522475815431555,-3.007315158843994,3.872983346207417
scikit-learn__scikit-learn-13496,1.9638718068193186,-1.7971216440200806,3.872983346207417
scikit-learn__scikit-learn-13779,1.1515785646425725,-2.406137466430664,3.872983346207417
scikit-learn__scikit-learn-14053,1.528292490282458,-1.891666054725647,30.0
scikit-learn__scikit-learn-14087,1.1953283306152414,0.20068128407001495,30.0
scikit-learn__scikit-learn-14141,1.3168355006956023,-3.557255506515503,3.872983346207417
scikit-learn__scikit-learn-14496,1.0892733879603158,-3.9811248779296875,3.872983346207417
scikit-learn__scikit-learn-14629,1.0288797364357378,2.3715734481811523,30.0
scikit-learn__scikit-learn-14710,0.632391327905535,-2.1584742069244385,30.0
scikit-learn__scikit-learn-14894,1.6514924933260928,-3.000264883041382,30.0
scikit-learn__scikit-learn-14983,1.5136150949762563,0.5919249057769775,3.872983346207417
scikit-learn__scikit-learn-15100,1.0621771415899266,-2.7574622631073,30.0
scikit-learn__scikit-learn-25102,0.3930882783388694,1.8708561658859253,120.0
scikit-learn__scikit-learn-25232,1.0130352619834908,-1.6392676830291748,3.872983346207417
scikit-learn__scikit-learn-25747,0.5653951428495446,4.344472885131836,30.0
scikit-learn__scikit-learn-25931,1.254865636138188,-1.2256171703338623,30.0
scikit-learn__scikit-learn-25973,1.8881472115652895,-0.9331147074699402,3.872983346207417
scikit-learn__scikit-learn-26194,0.7512014406466418,5.573782444000244,30.0
scikit-learn__scikit-learn-26323,1.4689130511096016,-1.6743570566177368,30.0
scikit-learn__scikit-learn-9288,1.7220056629609435,-1.3603194952011108,30.0
sphinx-doc__sphinx-10323,0.9455904958785304,0.3865676820278168,3.872983346207417
sphinx-doc__sphinx-10435,1.122748300264903,4.096329689025879,3.872983346207417
sphinx-doc__sphinx-10449,1.2872254524045037,-0.000714409165084362,3.872983346207417
sphinx-doc__sphinx-10466,1.018184229632898,-1.6079564094543457,30.0
sphinx-doc__sphinx-10614,0.9515677530061966,5.450436115264893,30.0
sphinx-doc__sphinx-10673,1.2934254525150843,-0.2730657756328583,30.0
sphinx-doc__sphinx-11445,1.662185284362705,0.42322057485580444,30.0
sphinx-doc__sphinx-11510,2.1365766769425205,5.218372821807861,120.0
sphinx-doc__sphinx-7440,0.8889428091689714,-0.8649840354919434,3.872983346207417
sphinx-doc__sphinx-7454,1.259180885423213,0.5586618185043335,3.872983346207417
sphinx-doc__sphinx-7462,1.8181057973554076,5.0644378662109375,3.872983346207417
sphinx-doc__sphinx-7590,1.478823259288585,4.063522815704346,480.0
sphinx-doc__sphinx-7748,1.7074262026854956,5.1775336265563965,30.0
sphinx-doc__sphinx-7757,2.0133851881624527,-0.17651621997356415,30.0
sphinx-doc__sphinx-7889,1.0771344287429054,-0.9746775031089783,3.872983346207417
sphinx-doc__sphinx-7910,1.2070148280311142,-0.7657179832458496,3.872983346207417
sphinx-doc__sphinx-7985,0.8873931941966078,4.879347324371338,30.0
sphinx-doc__sphinx-8035,1.7785784576594597,-0.42767134308815,30.0
sphinx-doc__sphinx-8056,0.8818493731517146,2.277916193008423,30.0
sphinx-doc__sphinx-8120,1.13961707081059,-0.764499306678772,30.0
sphinx-doc__sphinx-8265,1.5882785330763747,2.135931968688965,30.0
sphinx-doc__sphinx-8269,1.0329747752339344,-0.9316931366920471,3.872983346207417
sphinx-doc__sphinx-8459,1.8351682926878026,-0.029180651530623436,3.872983346207417
sphinx-doc__sphinx-8475,0.9980008439492862,-1.446648359298706,3.872983346207417
sphinx-doc__sphinx-8548,1.7876043122785736,2.489426374435425,120.0
sphinx-doc__sphinx-8551,1.7551160637578522,0.536870539188385,30.0
sphinx-doc__sphinx-8593,1.8598414948115498,0.1802566945552826,30.0
sphinx-doc__sphinx-8595,0.370189647677302,-2.5633788108825684,3.872983346207417
sphinx-doc__sphinx-8621,1.3142005004888062,0.6144077777862549,3.872983346207417
sphinx-doc__sphinx-8638,1.388428876131875,2.743396043777466,30.0
sphinx-doc__sphinx-8721,1.2461801942385953,-2.204680919647217,3.872983346207417
sphinx-doc__sphinx-9229,1.403941049697947,4.429133415222168,120.0
sphinx-doc__sphinx-9230,2.012792200371443,0.699361264705658,3.872983346207417
sphinx-doc__sphinx-9258,1.489550498039773,1.061248779296875,3.872983346207417
